StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
5212;60200016;Alberner Hafen;Wien;49000001;16.4947125;48.1583369
5213;;Mannswörther Straße;;;0;0
5214;;Sendnergasse;;;0;0
5215;;Dampfkraftwerk-Donaustadt;;;0;0
5216;;Primavesigasse;;;0;0
5217;60200862;Mayredergasse;Wien;49000001;16.5047018;48.2380881
5218;;Fuchsenzeile;;;0;0
5219;;Podhagskygasse;;;0;0
5220;;Schukowitzgasse;;;0;0
5221;;Pfalzgasse;;;0;0
5222;;Breitenlee, Schule;;;0;0
5223;;Asperner Heldenplatz;;;0;0
5224;;Oberdorfstraße;;;0;0
5225;60200758;Lavantgasse, Schule;Wien;49000001;16.4502010;48.2822782
5226;60201522;Zentralfriedhof, 3. Tor;Wien;49000001;16.4479642;48.1526019
5227;60200288;Erzherzog-Karl-Straße S;Wien;49000001;16.4536326;48.2293400
5228;;Salzgries;;;0;0
5229;;Breitenlee, Rautenweg;;;0;0
5230;60202952;Per-Albin-Hansson-Siedlung;Wien;49000001;16.3819380;48.1529495
5231;60200953;Küniglberg, ORF-Zentrum;Wien;49000001;16.2917023;48.1755144
5232;;Schukowitzgasse;;;0;0
5233;;Kieslerweg;;;0;0
5234;60200487;Hausfeldstraße  U;Wien;49000001;16.4861246;48.2339236
5235;60201668;Neue Donau U;Wien;49000001;16.3952780;48.2464876
5236;;Pensionistenwohnhaus Laaer Berg;;;0;0
5237;60201869;Josef-Prangl-Straße;Wien;49000001;16.3565516;48.1345834
5238;60200581;Inzersdorf, Großmarkt;Wien;49000001;16.3578991;48.1356805
5239;;Laxenburger Straße, Richard-Tauber-Gasse;;;0;0
5240;60201000;Pensionistenwohnhaus Atzgersdorf;Wien;49000001;16.2898877;48.1506181
5241;60200910;Aspern Nord  U;Wien;49000001;16.5046389;48.2337681
5242;60201785;Ober St. Veit U, Franz-Boos-Gasse;Wien;49000001;16.2751104;48.1919435
5243;60200956;Ober St. Veit U;Wien;49000001;16.2766285;48.1919974
5244;;Preindlgasse;;;0;0
5245;;Floridsdorf U;;;0;0
5246;;Alte Donau U;;;0;0
5402;60200820;Längenfeldgasse U;Wien;49000001;16.3352346;48.1857270
5403;60201018;Pilgramgasse;Wien;49000001;16.3550425;48.1929555
5405;;Stockholmer Platz;;;0;0
5407;60200657;Karlsplatz U;Wien;49000001;16.3673135;48.2003267
5408;60200670;Kettenbrückengasse;Wien;49000001;16.3593364;48.1973987
5409;60201018;Pilgramgasse;Wien;49000001;16.3539735;48.1931771
5410;60201286;Spengergasse;Wien;49000001;16.3577734;48.1846669
5415;;;;;0;0
5418;;Alaudagasse;;;0;0
5421;60200827;Margaretengürtel;Wien;49000001;16.3438584;48.1873980
5422;;Altmannsdorfer Straße;;;0;0
5423;60200920;Neubaugasse, Burggasse;Wien;49000001;16.3490417;48.2042603
5425;;Neulaa U;;;0;0
5426;;Zentralfriedhof, 2. Tor;;;0;0
5427;;Schlachthausgasse U;;;0;0
5428;;Dampfkraftwerk;;;0;0
5429;;provisorische Haltestelle;;;0;0
5430;60200056;Neubaugasse U;Wien;49000001;16.3502904;48.1982909
5431;60200527;Hintere Zollamsstraße;Wien;49000001;16.3868608;48.2111510
5432;60200527;Praterstern SU;Wien;49000001;16.3870584;48.2110432
5435;;Keplerplatz;;;0;0
5448;;Neusteinhof;;;0;0
5449;;Gutheil-Schoder-Gasse;;;0;0
5484;;Versorgungsheimplatz;;;0;0
5501;60201198;Schwedenplatz U;Wien;49000001;16.3772758;48.2119711
5502;60201198;Schwedenplatz U;Wien;49000001;16.3774285;48.2119232
5503;60201198;Schwedenplatz;Wien;49000001;16.3772937;48.2119711
5504;60201198;Schwedenplatz;Wien;49000001;16.3772758;48.2119831
5505;60201198;Schwedenplatz;Wien;49000001;16.3773297;48.2120190
5506;60201198;Schwedenplatz;Wien;49000001;16.3772937;48.2119711
5507;60201198;Schwedenplatz U;Wien;49000001;16.3772937;48.2119831
5508;60201198;Schwedenplatz;Wien;49000001;16.3780573;48.2117855
5509;60200641;Kaisermühlen-VIC U;Wien;49000001;16.4165681;48.2318473
5510;60200631;Kagraner Brücke;Wien;49000001;16.4308513;48.2394941
5518;60201657;Martin-Gaunersdorfer-Gasse;Wien;49000001;16.4516024;48.2606932
5520;60200641;Kaisermühlen-VIC U;Wien;49000001;16.4166579;48.2322602
5521;60201433;Vorgartenstraße;Wien;49000001;16.4017010;48.2240378
5524;60200047;Reichsbrücke;Wien;49000001;16.4124538;48.2298546
5525;60200419;Gredlerstraße;Wien;49000001;16.3799438;48.2143475
5526;60200129;Mühlschüttel;Wien;49000001;16.4108009;48.2491676
5527;60200162;Scheffelstraße;Wien;49000001;16.4052763;48.2517636
5528;60200314;Fickeysstraße;Wien;49000001;16.4237816;48.1670132
5529;60200786;Liechtenwerder Platz;Wien;49000001;16.3556174;48.2324756
5530;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3794317;48.2444298
5533;60200943;Nordbrücke / Gebauergasse;Wien;49000001;16.3951343;48.2629538
5535;60200812;Lokomotivgasse;Wien;49000001;16.3956912;48.2714689
5536;60200593;Trillergasse;Wien;49000001;16.4034617;48.2742073
5538;60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3943527;48.2542997
5539;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3782819;48.2442443
5542;60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3945324;48.2541442
5544;60200591;Jedlersdorf S;Wien;49000001;16.3978831;48.2732985
5545;60201591;Schottenring, Herminengasse;Wien;49000001;16.3736196;48.2172865
5546;60200961;Obere Augartenstraße;Wien;49000001;16.3736017;48.2233316
5547;60200380;Gaußplatz;Wien;49000001;16.3702060;48.2266710
5548;60201260;Simmering S U;Wien;49000001;16.4203051;48.1703803
5549;60201308;Stammersdorf B7;Wien;49000001;16.4202242;48.2979619
5557;60200111;Morelligasse;Wien;49000001;16.4039288;48.2505852
5558;60200100;Broßmannplatz;Wien;49000001;16.3981616;48.2521225
5559;60200050;Am Spitz;Wien;49000001;16.3976855;48.2575295
5560;60200100;Broßmannplatz;Wien;49000001;16.3984940;48.2518414
5561;60200820;Längenfeldgasse;Wien;49000001;16.3355939;48.1846789
5564;60201413;Urban-Loritz-Platz;Wien;49000001;16.3372468;48.2009434
5568;60201184;Schottentor U;Wien;49000001;16.3605941;48.2140722
5569;60201182;Schottenring;Wien;49000001;16.3720027;48.2167778
5570;60200670;Kettenbrückengasse;Wien;49000001;16.3591298;48.1965424
5573;60200657;Karlsplatz U;Wien;49000001;16.3659570;48.2003686
5574;60200670;Kettenbrückengasse;Wien;49000001;16.3584471;48.1972191
5575;60201659;Brückengasse;Wien;49000001;16.3482871;48.1895061
5576;60200827;Margaretengürtel;Wien;49000001;16.3426547;48.1888653
5577;60200820;Längenfeldgasse;Wien;49000001;16.3348304;48.1854276
5580;60200520;Hietzing U;Wien;49000001;16.3045212;48.1872902
5581;60201176;Schloss Schönbrunn;Wien;49000001;16.3136212;48.1868230
5584;60201324;Stiegergasse;Wien;49000001;16.3335638;48.1881227
5585;60200111;Morelligasse;Wien;49000001;16.4043869;48.2503220
5586;60200125;Theodor Körner Gasse;Wien;49000001;16.4075041;48.2497119
5587;60200014;Alaudagasse U;Wien;49000001;16.3818302;48.1528596
5588;;Adelheid-Popp-Gasse;;;0;0
5589;60200599;Jochen-Rindt-Straße;Wien;49000001;16.3547909;48.1460630
5590;60200679;Kirchfeldgasse;Wien;49000001;16.3081055;48.1592837
5591;60200421;Gregorygasse;Wien;49000001;16.3051590;48.1571145
5592;60200728;Kunerolgasse;Wien;49000001;16.3017544;48.1541780
5593;60200199;Gerbergasse;Wien;49000001;16.2990056;48.1492996
5596;60200755;Laurenzgasse;Wien;49000001;16.3632800;48.1859905
5598;;Miriam-Makeba-Gasse;;;0;0
5599;60201253;Silbergasse;Wien;49000001;16.3479458;48.2428923
5600;60200975;Oper, Karlsplatz >;Wien;49000001;16.3682657;48.2026378
5601;60200975;Oper, Karlsplatz >;Wien;49000001;16.3685352;48.2025839
5602;60200975;Oper, Karlsplatz >;Wien;49000001;16.3688226;48.2025300
5603;60200975;Oper, Karlsplatz >;Wien;49000001;16.3690921;48.2024702
5604;60200975;Oper, Karlsplatz >;Wien;49000001;16.3692089;48.2024402
5605;60200975;Oper, Karlsplatz U;Wien;49000001;16.3683196;48.2027935
5606;60200975;Oper, Karlsplatz >;Wien;49000001;16.3692089;48.2025959
5607;60200975;Oper, Karlsplatz >;Wien;49000001;16.3684813;48.2024582
5608;60201530;Zieglergasse;Wien;49000001;16.3461941;48.1972011
5609;60201530;Zieglergasse;Wien;49000001;16.3458707;48.1970394
5610;60200863;Meidling, Hauptstraße;Wien;49000001;16.3298357;48.1840560
5611;60200233;Dommayergasse;Wien;49000001;16.2989517;48.1864278
5612;60201726;Schwenkgasse;Wien;49000001;16.3194602;48.1721596
5614;60201726;Schwenkgasse;Wien;49000001;16.3199183;48.1723274
5615;60201383;Edelsinnstraße;Wien;49000001;16.3111688;48.1706559
5616;60201287;Spinnerin am Kreuz;Wien;49000001;16.3505689;48.1703683
5617;60200727;Kundratstraße;Wien;49000001;16.3546203;48.1751669
5618;60200727;Kundratstraße;Wien;49000001;16.3557701;48.1759577
5619;60200436;Gumpendorfer Straße;Wien;49000001;16.3370582;48.1908416
5620;60200470;Hans-Mandl-Berufsschule;Wien;49000001;16.3384596;48.1816482
5621;60200470;Hans-Mandl-Berufsschule;Wien;49000001;16.3383608;48.1816482
5623;60200755;Laurenzgasse;Wien;49000001;16.3622559;48.1852239
5624;60200524;Himberger Straße;Wien;49000001;16.3821267;48.1433896
5627;60200120;Belvederegasse;Wien;49000001;16.3721464;48.1899612
5628;60201094;Resselgasse;Wien;49000001;16.3676728;48.1977879
5629;60200971;Oberlaaer Straße;Wien;49000001;16.3623997;48.1477412
5630;60200805;Litfaßstraße;Wien;49000001;16.4055008;48.1839063
5631;60200885;Molitorgasse;Wien;49000001;16.4082317;48.1816242
5632;60200399;Zippererstraße;Wien;49000001;16.4106123;48.1795458
5633;60200702;Hauffgasse;Wien;49000001;16.4131365;48.1773115
5634;60200425;Enkplatz, Grillgasse;Wien;49000001;16.4160650;48.1744780
5636;60201260;Simmering;Wien;49000001;16.4202152;48.1703623
5637;60200314;Bahnhof Simmering (Bedarf);Wien;49000001;16.4244912;48.1661625
5643;60200332;Florian-Hedorfer-Straße;Wien;49000001;16.4309232;48.1652098
5644;60200425;Grillgasse;Wien;49000001;16.4166400;48.1741066
5645;60200702;Hauffgasse;Wien;49000001;16.4131904;48.1773474
5646;60200399;Zippererstraße;Wien;49000001;16.4107201;48.1795997
5647;60200885;Molitorgasse;Wien;49000001;16.4083575;48.1816841
5648;60200805;Litfaßstraße;Wien;49000001;16.4049619;48.1845052
5649;60200390;Geringergasse;Wien;49000001;16.4257758;48.1681576
5652;;Simmering S U, Simmeringer Platz;;;0;0
5653;60200849;Matzleinsdorferplatz;Wien;49000001;16.3581686;48.1808336
5654;60200267;Eichenstraße;Wien;49000001;16.3489878;48.1810133
5655;60201880;Arbeitergasse, Gürtel;Wien;49000001;16.3450083;48.1854755
5656;60200379;Gaudenzdorfer Gürtel;Wien;49000001;16.3437057;48.1871644
5657;60200436;Gumpendorfer Straße;Wien;49000001;16.3381002;48.1908655
5658;60201468;Westbahnhof;Wien;49000001;16.3396543;48.1967879
5659;60201413;Urban-Loritz-Platz;Wien;49000001;16.3379745;48.2014284
5660;60201372;Thaliastraße;Wien;49000001;16.3390075;48.2086068
5661;60200615;Josefstädter Straße;Wien;49000001;16.3396813;48.2112887
5662;60200027;Alser Straße;Wien;49000001;16.3421247;48.2165383
5663;60201510;Währinger Straße;Wien;49000001;16.3495897;48.2243550
5664;60200950;Nußdorfer Straße;Wien;49000001;16.3538028;48.2315002
5665;60201510;Währinger Straße;Wien;49000001;16.3489878;48.2250133
5666;60200027;Alser Straße;Wien;49000001;16.3414689;48.2171429
5667;60200615;Josefstädter Straße;Wien;49000001;16.3385674;48.2117316
5668;60201372;Thaliastraße;Wien;49000001;16.3379924;48.2085110
5669;60201468;Westbahnhof;Wien;49000001;16.3383338;48.1974706
5670;60200436;Gumpendorfer Straße;Wien;49000001;16.3372738;48.1900930
5671;60200379;Gaudenzdorfer Gürtel;Wien;49000001;16.3427176;48.1869249
5672;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.3454934;48.1837685
5673;60200267;Eichenstraße;Wien;49000001;16.3476673;48.1811990
5674;60200849;Matzleinsdorfer Platz;Wien;49000001;16.3576476;48.1802106
5675;60200849;Matzleinsdorfer Platz;Wien;49000001;16.3576835;48.1783358
5677;60201671;Svetelskystraße;Wien;49000001;16.4659125;48.1538844
5678;60201193;Schwarzenbergplatz;Wien;49000001;16.3751917;48.2004105
5679;60201007;Perfektastraße;Wien;49000001;16.3129025;48.1364599
5680;60201362;Talpagasse;Wien;49000001;16.3094889;48.1321014
5681;60200671;Ketzergasse;Wien;49000001;16.3073419;48.1281022
5682;60201235;Siebenhirten U;Wien;49000001;16.3097853;48.1295172
5683;;Krankenhaus Lainz;;;0;0
5685;;Versorgungsheim Lainz;;;0;0
5686;;Krankenhaus Lainz;;;0;0
5687;60200504;Speising, Hermesstraße;Wien;49000001;16.2822969;48.1679060
5688;60200604;Johann-Strauß-Gasse;Wien;49000001;16.3656246;48.1892965
5691;60200777;Auerspergstraße;Wien;49000001;16.3553659;48.2067689
5692;60201430;Volkstheater;Wien;49000001;16.3580967;48.2049728
5693;60200835;Museumsquartier;Wien;49000001;16.3616361;48.2023025
5694;60200840;Maroltingergasse;Wien;49000001;16.3071713;48.2134078
5695;60201303;Lorenz Mandl Gasse;Wien;49000001;16.3079977;48.2131803
5696;60200123;Bergmillergasse;Wien;49000001;16.2569375;48.2017337
5697;60200560;Bahnhof Hütteldorf SU;Wien;49000001;16.2611236;48.1978059
5698;60200123;Bergmillergasse;Wien;49000001;16.2567578;48.2011470
5699;;Quellenplatz;;;0;0
5700;60201366;Taubstummengasse;Wien;49000001;16.3700533;48.1946442
5701;60201366;Taubstummengasse;Wien;49000001;16.3696401;48.1947819
5702;60200089;Asperner Heldenplatz;Wien;49000001;16.4831871;48.2169932
5703;60200778;Kapellenweg;Wien;49000001;16.4698382;48.2187889
5704;60201278;Donauspital U;Wien;49000001;16.4647178;48.2194712
5705;60200749;Langobardenstraße;Wien;49000001;16.4549531;48.2246662
5706;60200238;Siebeckstraße;Wien;49000001;16.4340313;48.2422402
5707;60201040;Praterstern;Wien;49000001;16.3905169;48.2186153
5708;60200916;Nestroyplatz;Wien;49000001;16.3847767;48.2149820
5709;60200916;Nestroyplatz;Wien;49000001;16.3842467;48.2145092
5710;60201040;Praterstern;Wien;49000001;16.3923136;48.2168436
5711;60201433;Vorgartenstraße;Wien;49000001;16.4021052;48.2241575
5712;60201860;Rennbahnweg;Wien;49000001;16.4484493;48.2574756
5713;60200238;Siebeckstraße;Wien;49000001;16.4342469;48.2415462
5714;60201860;Rennbahnweg U;Wien;49000001;16.4495632;48.2571766
5715;60201657;Martin-Gaunersdorfer-Gasse;Wien;49000001;16.4512161;48.2610042
5716;;Kürschnergasse;;;0;0
5717;60200987;Otto-Probst-Straße;Wien;49000001;16.3548269;48.1561856
5719;60201480;Sibeliusstraße;Wien;49000001;16.3610073;48.1594395
5721;60201078;Raxstraße;Wien;49000001;16.3633699;48.1654375
5722;60201480;Sibeliusstraße;Wien;49000001;16.3608725;48.1597991
5723;60200365;Frödenplatz;Wien;49000001;16.3583842;48.1556583
5724;60200987;Otto-Probst-Straße;Wien;49000001;16.3548179;48.1563115
5725;60201305;Johannesgasse;Wien;49000001;16.3796922;48.2014284
5726;60200260;Strebersdorf, Meriangasse;Wien;49000001;16.3855852;48.2908857
5727;60200403;Gladiolenweg;Wien;49000001;16.4793783;48.2375855
5728;60200039;Am Heidjöchl;Wien;49000001;16.4877506;48.2370889
5729;60200922;Neu Breitenlee;Wien;49000001;16.4905893;48.2397812
5730;60201048;Prinzgasse;Wien;49000001;16.4809503;48.2399906
5731;;Oberfeldgasse;;;0;0
5732;60201308;Stammersdorf;Wien;49000001;16.4203949;48.2980933
5733;60201419;Van-Swieten-Kaserne;Wien;49000001;16.4181132;48.2930015
5734;60200132;Anton-Schall-Gasse;Wien;49000001;16.4155350;48.2885008
5735;60200471;Empergasse;Wien;49000001;16.4141067;48.2860800
5736;60200388;Hanreitergasse;Wien;49000001;16.4127952;48.2839340
5737;60200334;Floridsdorf S U;Wien;49000001;16.3990509;48.2568476
5738;60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3964997;48.2541263
5739;60200388;Hanreitergasse;Wien;49000001;16.4134150;48.2843046
5740;60200471;Empergergasse;Wien;49000001;16.4143762;48.2860142
5741;60200132;Anton-Schall-Gasse;Wien;49000001;16.4156788;48.2884649
5742;60201419;Van-Swieten-Kaserne;Wien;49000001;16.4183827;48.2933302
5743;60200297;Eßling, Schule;Wien;49000001;16.5262614;48.2145990
5744;60200935;Neuwaldegg;Wien;49000001;16.2905165;48.2342288
5745;60200345;Julius-Tandler-Platz, Franz-Josefs-Bahnhof;Wien;49000001;16.3617798;48.2250731
5746;60200948;Nußdorfer Platz;Wien;49000001;16.3671697;48.2598261
5747;60201658;Lichtentalergasse;Wien;49000001;16.3562911;48.2270779
5748;60200345;Julius-Tandler-Platz, Franz-Josefs-Bahnhof;Wien;49000001;16.3616810;48.2253484
5749;60201252;Sieveringer Straße;Wien;49000001;16.3433913;48.2454707
5750;60200992;Paradisgasse;Wien;49000001;16.3418822;48.2489702
5753;60200974;Offenbachgasse;Wien;49000001;16.4140977;48.2148504
5754;;Offenbachgasse;;;0;0
5755;60200733;Pensionistenwohnhaus Prater;Wien;49000001;16.4180144;48.2137789
5756;60200874;Michelbeuern;Wien;49000001;16.3438674;48.2220807
5757;60200874;Michelbeuern;Wien;49000001;16.3436788;48.2200039
5758;60201727;Siebenhirten, Baslergasse;Wien;49000001;16.3088691;48.1299609
5759;60200234;Donauinsel;Wien;49000001;16.4093726;48.2282928
5760;60200234;Donauinsel;Wien;49000001;16.4100104;48.2283047
5761;60201725;Sechshauser Gürtel;Wien;49000001;16.3386303;48.1885958
5762;;Margaretengürtel;;;0;0
5763;60200405;Glatzgasse;Wien;49000001;16.3535243;48.2320926
5766;60200061;An den langen Lüssen;Wien;49000001;16.3419810;48.2524395
5767;60201566;Westbahnhof, Gerstnerstraße;Wien;49000001;16.3387830;48.1955125
5768;;Mariahilfer Straße / Stiftgasse;;;0;0
5769;;Kennedybrücke, Hietzing;;;0;0
5771;;Messegelände, Südportal;;;0;0
5772;60201468;Westbhahnhof >;Wien;49000001;16.3388997;48.1973328
5773;60200056;Neubaugasse;Wien;49000001;16.3502545;48.1983807
5774;60200056;Neubaugasse;Wien;49000001;16.3498502;48.1982011
5775;60200835;Museumsquartier;Wien;49000001;16.3608186;48.2021588
5776;;Westbahnhof, Europaplatz;;;0;0
5777;60201725;Sechshauser Gürtel;Wien;49000001;16.3382530;48.1883203
5778;60201463;Weißenböckstraße;Wien;49000001;16.4283719;48.1626154
5779;60201005;Penzinger Straße;Wien;49000001;16.3157861;48.1904044
5780;60201005;Penzinger Straße;Wien;49000001;16.3143398;48.1900571
5784;60201630;Trontheimgasse;Wien;49000001;16.4767462;48.2178611
5785;60201313;Steigenteschgasse;Wien;49000001;16.4390619;48.2453331
5786;60200393;Gersthof;Wien;49000001;16.3290362;48.2317934
5787;60200771;Leopoldauer Platz;Wien;49000001;16.4413077;48.2636774
5788;60200771;Leopoldauer Platz;Wien;49000001;16.4414335;48.2632648
5789;60201894;Stadion;Wien;49000001;16.4221197;48.2109475
5790;60200282;Donaumarina U;Wien;49000001;16.4303572;48.2061283
5791;60200184;Hütteldorf, Bujattigasse;Wien;49000001;16.2551318;48.2027695
5792;60201501;Wolfersberggasse;Wien;49000001;16.2523740;48.2039730
5793;60201416;Utendorfgasse;Wien;49000001;16.2487269;48.2037814
5794;60201146;Samptwandergasse;Wien;49000001;16.2447024;48.2034102
5795;60201482;Wolf in der Au <;Wien;49000001;16.2366535;48.2047692
5796;60200360;Mariabrunn Kirche;Wien;49000001;16.2309672;48.2078405
5797;60200106;Badgasse;Wien;49000001;16.2248227;48.2088283
5798;;Mariabrunn Kirche;;;0;0
5799;60200360;Mariabrunn Kirche;Wien;49000001;16.2310390;48.2076908
5810;60201482;Wolf in der Au S;Wien;49000001;16.2359528;48.2046615
5811;60201146;Samptwandergasse;Wien;49000001;16.2447204;48.2032904
5812;60201416;Utendorfgasse;Wien;49000001;16.2487538;48.2036736
5813;60201501;Wolfersberggasse;Wien;49000001;16.2511074;48.2039131
5814;60200184;Hütteldorf, Bujattigasse;Wien;49000001;16.2553205;48.2024402
5815;60201463;Weißenböckstraße;Wien;49000001;16.4283091;48.1625375
5816;60201855;Wienflussaufsicht;Wien;49000001;16.2332848;48.2062061
5817;60201855;Wienflussaufsicht;Wien;49000001;16.2331501;48.2061582
5818;60201657;Martin-Gaunersdorfer-Gasse;Wien;49000001;16.4512341;48.2609265
5819;60201857;Am Schöpfwerk, Eibesbrunnergasse;Wien;49000001;16.3302580;48.1605002
5820;60201857;Am Schöpfwerk, Eibesbrunnergasse;Wien;49000001;16.3296471;48.1605181
5821;60200323;Auhof;Wien;49000001;16.2210408;48.2071999
5822;60200106;Badgasse;Wien;49000001;16.2236908;48.2085050
5823;60200090;Frederick-Loewe-Weg;Wien;49000001;16.4814983;48.2380881
5824;60200919;Donaumarina, Chrastekgasse;Wien;49000001;16.4284618;48.2078165
5825;60200088;Aspernallee;Wien;49000001;16.4450537;48.1970155
5826;60200320;Dammhaufengasse;Wien;49000001;16.4470120;48.1957101
5827;60200182;Grünhaufenbrücke;Wien;49000001;16.4519617;48.1923926
5828;60200512;Freudenauer Hafenstraße;Wien;49000001;16.4656880;48.1827862
5829;60201496;Winterhafen;Wien;49000001;16.4689219;48.1806419
5830;60200207;Hafen Freudenau;Wien;49000001;16.4724702;48.1784556
5831;60200354;Kraftwerk Freudenau;Wien;49000001;16.4788303;48.1745739
5832;60201535;Freudenauer, Hafenbrücke;Wien;49000001;16.4763330;48.1698771
5833;60201535;Freudenauer, Hafenbrücke;Wien;49000001;16.4761623;48.1699310
5834;60200354;Kraftwerk Freudenau;Wien;49000001;16.4791627;48.1745259
5835;60200207;Hafen Freudenau;Wien;49000001;16.4722457;48.1787731
5836;60201496;Winterhafen;Wien;49000001;16.4690297;48.1807138
5837;60200512;Freudenauer Hafenstraße;Wien;49000001;16.4651849;48.1833073
5838;60200182;Grünhaufenbrücke;Wien;49000001;16.4524827;48.1921411
5839;60200320;Dammhaufengasse;Wien;49000001;16.4471467;48.1957999
5840;60200499;Hellingstraße;Wien;49000001;16.4560131;48.1875118
5841;60201536;Seitenhafenstraße;Wien;49000001;16.4579894;48.1826365
5842;60200499;Hellingstraße;Wien;49000001;16.4562107;48.1874878
5843;60201536;Seitenhafenstraße;Wien;49000001;16.4580972;48.1826485
5844;60201476;Pfaffenaugasse;Wien;49000001;16.4601364;48.1712849
5845;60201476;Pfaffenaugasse;Wien;49000001;16.4602532;48.1712430
5846;60201468;Westbahnhof S U;Wien;49000001;16.3383248;48.1968598
5847;60201922;Berresgasse;Wien;49000001;16.4855497;48.2412530
5848;60201923;Grete-Zimmer-Gasse;Wien;49000001;16.4890082;48.2419709
5849;60201923;Grete-Zimmer-Gasse;Wien;49000001;16.4890352;48.2420547
5850;60201922;Berresgasse;Wien;49000001;16.4856126;48.2413188
5851;;Thaliastraße >;;;0;0
5852;;Thaliastraße >;;;0;0
5900;60201160;Schedifkaplatz;Wien;49000001;16.3306352;48.1732919
5901;60201214;Schöpfwerk;Wien;49000001;16.3314347;48.1635141
5902;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3353604;48.1597451
5903;60200585;Inzersdorf Personenbahnhof;Wien;49000001;16.3341656;48.1498090
5904;60200918;Neu Erlaa;Wien;49000001;16.3280032;48.1404284
5905;60200759;Schönbrunner Allee;Wien;49000001;16.3249130;48.1357105
5906;60205133;Vösendorf-Siebenhirten;Vösendorf;43017023;16.3193165;48.1258597
5907;60205132;Vösendorf-SCS;Vösendorf;43017023;16.3154897;48.1115867
5908;60204164;Maria Enzersdorf-Südstadt;Maria Enzersdorf;43017016;16.3146812;48.0962658
5909;60205201;Wiener Neudorf;Wiener Neudorf;43017025;16.3139445;48.0870975
5910;60205200;Griesfeld;Wiener Neudorf;43017025;16.3123905;48.0774894
5911;60204331;Neu Guntramsdorf;Neu-Guntramsdorf;43017010;16.3136481;48.0635631
5912;60203615;Guntramsdorf Lokalbahn;Guntramsdorf;43017010;16.3120761;48.0483000
5913;60204302;Eigenheimsiedlung;Eigenheimsiedlung;43006039;16.3042158;48.0399640
5914;60204304;Möllersdorf;Möllersdorf;43006039;16.3001644;48.0279681
5915;60205001;Traiskirchen Lokalbahn;Traiskirchen;43006039;16.2906602;48.0154106
5916;60205022;Tribuswinkel - Josefsthal;Tribuswinkel;43006039;16.2701517;48.0078386
5917;60204536;Pfaffstätten Rennplatz;Pfaffstätten;43006025;16.2613212;48.0083975
5918;60205809;Melkergründe;Baden bei Wien;43006004;16.2583388;48.0036435
5919;60203142;Leesdorf;Baden bei Wien;43006004;16.2516374;47.9995562
5920;60203134;Baden Viadukt;Baden bei Wien;43006004;16.2409654;48.0038358
5921;60203121;Baden Josefsplatz;Baden bei Wien;43006004;16.2337609;48.0059875
5922;60203134;Baden Viadukt;Baden bei Wien;43006004;16.2409115;48.0037336
5923;60203142;Leesdorf;Baden bei Wien;43006004;16.2513499;47.9996343
5924;60205809;Melkergründe;Baden bei Wien;43006004;16.2584376;48.0036194
5925;60204536;Pfaffstätten Rennplatz;Pfaffstätten;43006025;16.2614111;48.0083074
5926;60205022;Tribuswinkel - Josefsthal;Tribuswinkel;43006039;16.2701247;48.0077304
5927;60205001;Traiskirchen Lokalbahn;Traiskirchen;43006039;16.2907590;48.0153866
5928;60204304;Möllersdorf;Möllersdorf;43006039;16.3002363;48.0279561
5929;60204302;Eigenheimsiedlung;Eigenheimsiedlung;43006039;16.3041619;48.0395075
5930;60203615;Guntramsdorf Lokalbahn;Guntramsdorf;43017010;16.3121928;48.0482700
5931;60204331;Neu Guntramsdorf;Neu-Guntramsdorf;43017010;16.3138457;48.0635511
5932;60205200;Griesfeld;Wiener Neudorf;43017025;16.3125791;48.0774654
5933;60205201;Wiener Neudorf;Wiener Neudorf;43017025;16.3141152;48.0870975
5934;60204164;Maria Enzersdorf-Südstadt;Maria Enzersdorf;43017016;16.3147440;48.0962598
5935;60205132;Vösendorf-SCS;Vösendorf;43017023;16.3155615;48.1115807
5936;60205133;Vösendorf-Siebenhirten;Vösendorf;43017023;16.3194602;48.1258237
5937;60200759;Schönbrunner Allee;Wien;49000001;16.3250387;48.1356746
5938;60200918;Neu Erlaa;Wien;49000001;16.3280661;48.1414235
5939;60200585;Inzersdorf Personenbahnhof;Wien;49000001;16.3342734;48.1497491
5940;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3355580;48.1597871
5941;60201214;Schöpfwerk;Wien;49000001;16.3315336;48.1635800
5942;60201160;Schedifkaplatz;Wien;49000001;16.3305813;48.1732140
5943;60200975;Karlsplatz;Wien;49000001;16.3706372;48.2020032
5944;;Wolfganggasse;;;0;0
5945;;Wolfganggasse;;;0;0
5946;60206055;Baden Landesklinikum;Baden bei Wien;43006004;16.2558864;47.9995021
5947;60206055;Baden Landesklinikum;Baden bei Wien;43006004;16.2558325;47.9995562
5950;;Kagraner Platz;;;0;0
5951;60201860;Rennbahnweg;Wien;49000001;16.4488805;48.2571228
5952;60201858;Aderklaaer Straße;Wien;49000001;16.4513958;48.2630614
